,Student Name,Student ID,Course Title,Course Code,Class Title,Class Code,Assessment Type,Assignment Title,Group Assignment,Poll Title,Grader Name,Updated Date,Comment,Score,Learning Outcome Name,HC Name
279,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-07 19:11:32+00:00,This is excellent work!,,,
280,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-15 19:19:37+00:00,This is excellent work!,,,
281,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-23 19:23:07+00:00,This is excellent work!,4.0,,networkmodeling
282,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-04 19:23:17+00:00,This is excellent work!,3.0,,professionalism
283,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-04 19:26:37+00:00,This is excellent work!,5.0,,networkmodeling
284,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-27 20:24:35+00:00,This is excellent work!,,,
285,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-22 20:25:58+00:00,This is excellent work!,,,
286,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-14 20:26:40+00:00,This is excellent work!,,,
287,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-07 20:28:05+00:00,This is excellent work!,,,
288,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-14 20:30:53+00:00,This is excellent work!,,,
289,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-12 20:31:15+00:00,This is excellent work!,,,
290,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-24 20:34:41+00:00,This is excellent work!,,,
291,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-01 20:38:20+00:00,This is excellent work!,5.0,,networkanalysis
292,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-10 20:39:04+00:00,This is excellent work!,3.0,,networkanalysis
293,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-05 20:40:10+00:00,This is excellent work!,4.0,,interpretresults
294,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-01 20:40:54+00:00,This is excellent work!,3.0,,interpretresults
295,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-06 20:43:18+00:00,This is excellent work!,3.0,,pythonimplementation
296,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-20 20:43:43+00:00,This is excellent work!,4.0,,pythonimplementation
297,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-22 20:44:52+00:00,This is excellent work!,3.0,modeling,
298,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-30 20:44:57+00:00,This is excellent work!,4.0,networks,
299,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Final project proposal,False,,Prof. Ben Affleck,2020-04-24 12:53:40+00:00,This is excellent work!,,,
300,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 1.1 - Course overview,1.1,poll,,,Prep poll C,Prof. Ben Affleck,2020-02-06 17:13:42+00:00,This is excellent work!,2.0,,pythonimplementation
301,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 1.2 - Simulation project,1.2,poll,,,Poll A,Prof. Ben Affleck,2020-02-15 11:52:32+00:00,This is excellent work!,2.0,variables,
302,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.1 - Introduction to cellular automata,2.1,poll,,,Reflection poll,Prof. Ben Affleck,2020-02-25 18:31:53+00:00,This is excellent work!,5.0,,camodeling
303,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.1 - Introduction to cellular automata,2.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-15 07:49:24+00:00,This is excellent work!,,,
304,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.2 - Simulating cellular automata,2.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-05 13:05:57+00:00,This is excellent work!,3.0,,pythonimplementation
305,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.1 - Mean-field approximation,3.1,video,,,,Prof. Ben Affleck,2020-02-23 21:46:27+00:00,This is excellent work!,1.0,,caanalysis
306,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.1 - Mean-field approximation,3.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-19 13:05:10+00:00,This is excellent work!,,,
307,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.2 - Percolation and renormalization,3.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-26 16:05:13+00:00,This is excellent work!,4.0,,caanalysis
308,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.1 - Case study: Traffic flow 1,4.1,poll,,,Reflection Poll,Prof. Ben Affleck,2020-03-02 15:50:52+00:00,This is excellent work!,4.0,,camodeling
309,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.1 - Case study: Traffic flow 1,4.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-05 02:38:29+00:00,This is excellent work!,,,
310,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.2 - Case study: Traffic flow 2,4.2,video,,,,Prof. Ben Affleck,2020-03-09 16:43:11+00:00,This is excellent work!,3.0,,camodeling
311,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 5.2 - Introduction to networks,5.2,poll,,,Reflection Poll,Prof. Ben Affleck,2020-03-07 16:34:51+00:00,This is excellent work!,4.0,,networkmodeling
312,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 6.2 - Dynamics on networks,6.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-27 04:48:51+00:00,This is excellent work!,3.0,,interpretresults
313,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 7.1 - Dynamics of network structure,7.1,video,,,,Prof. Ben Affleck,2020-03-20 21:05:53+00:00,This is excellent work!,5.0,,pythonimplementation
314,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.1 - Network metrics and percolation,8.1,poll,,,Poll A,Prof. Ben Affleck,2020-03-13 15:35:57+00:00,This is excellent work!,1.0,,networkanalysis
315,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.1 - Network metrics and percolation,8.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-18 10:25:06+00:00,This is excellent work!,,,
316,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.2 - PageRank in citation networks,8.2,poll,,,Reflection Poll,Prof. Ben Affleck,2020-04-08 07:58:18+00:00,This is excellent work!,3.0,,interpretresults
317,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.2 - PageRank in citation networks,8.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-19 08:28:00+00:00,This is excellent work!,,,
318,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 9.1 - Mean field approximation,9.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-04-06 19:09:14+00:00,This is excellent work!,5.0,,pythonimplementation
319,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 9.2 - Networks unit synthesis,9.2,video,,,,Prof. Ben Affleck,2020-03-27 16:23:58+00:00,This is excellent work!,4.0,,networkmodeling
320,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 10.1 - Simulations with random numbers,10.1,poll,,,Reflection Poll,Prof. Ben Affleck,2020-04-21 18:08:13+00:00,This is excellent work!,2.0,,mcmodeling
321,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 10.2 - Random numbers from simulations,10.2,poll,,,Reflection poll,Prof. Ben Affleck,2020-04-14 16:43:03+00:00,This is excellent work!,3.0,,interpretresults
322,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.1 - The Ising model 1,12.1,video,,,,Prof. Ben Affleck,2020-04-16 09:40:34+00:00,This is excellent work!,,,
323,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.1 - The Ising model 1,12.1,video,,,,Prof. Ben Affleck,2020-04-29 09:41:59+00:00,This is excellent work!,,,
324,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.1 - The Ising model 1,12.1,video,,,,Prof. Ben Affleck,2020-04-28 09:43:49+00:00,This is excellent work!,3.0,,mcmodeling
325,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 12.2 - The Metropolis-Hastings method,12.2,poll,,,Poll A,Prof. Ben Affleck,2020-04-26 16:33:19+00:00,This is excellent work!,2.0,,mcmodeling
326,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 13.1 - The Ising model 2,13.1,video,,,,Prof. Ben Affleck,2020-05-09 20:09:30+00:00,This is excellent work!,,,
327,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 13.1 - The Ising model 2,13.1,video,,,,Prof. Ben Affleck,2020-04-30 20:10:41+00:00,This is excellent work!,4.0,,mcmodeling
328,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 13.2 - Random walks in finance,13.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-05-04 09:36:37+00:00,This is excellent work!,3.0,,mcmodeling
329,Student_4,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 14.1 - The Kelly criterion,14.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-05-11 15:05:15+00:00,This is excellent work!,3.0,,mcmodeling
330,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-05 18:05:35+00:00,This is excellent work!,,,
331,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-23 18:13:21+00:00,This is excellent work!,,,
332,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-13 14:37:11+00:00,This is excellent work!,2.0,responsibility,
333,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-26 14:30:03+00:00,This is excellent work!,2.0,,pythonimplementation
334,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-20 15:00:51+00:00,This is excellent work!,,,
335,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-20 14:30:12+00:00,This is excellent work!,2.0,,interpretresults
336,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-16 14:30:18+00:00,This is excellent work!,2.0,modeling,
337,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-22 14:31:11+00:00,This is excellent work!,3.0,professionalism,
338,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-21 14:33:38+00:00,This is excellent work!,2.0,dataviz,
339,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-12 14:34:47+00:00,This is excellent work!,,,
340,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-18 14:35:13+00:00,This is excellent work!,4.0,leadprinciples,
341,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-08 14:35:39+00:00,This is excellent work!,,,
342,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-21 14:36:08+00:00,This is excellent work!,,,
343,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-15 14:36:39+00:00,This is excellent work!,,,
344,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Elevator simulation,False,,Prof. Ben Affleck,2020-02-12 14:37:19+00:00,This is excellent work!,2.0,,professionalism
345,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-16 19:09:32+00:00,This is excellent work!,,,
346,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-06 21:54:15+00:00,This is excellent work!,3.0,,professionalism
347,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-21 19:10:18+00:00,This is excellent work!,5.0,professionalism,
348,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-23 19:47:32+00:00,This is excellent work!,,,
349,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-19 19:49:05+00:00,This is excellent work!,,,
350,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-10 19:49:38+00:00,This is excellent work!,,,
351,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-10 19:55:33+00:00,This is excellent work!,,,
352,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-24 09:34:03+00:00,This is excellent work!,2.0,confidenceintervals,
353,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-19 20:40:14+00:00,This is excellent work!,,,
354,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-16 09:43:34+00:00,This is excellent work!,1.0,,pythonimplementation
355,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-20 21:03:32+00:00,This is excellent work!,2.0,,pythonimplementation
356,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-29 21:08:06+00:00,This is excellent work!,,,
357,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-21 21:23:29+00:00,This is excellent work!,5.0,,interpretresults
358,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-26 09:32:53+00:00,This is excellent work!,,,
359,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-11 21:30:11+00:00,This is excellent work!,4.0,modeling,
360,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-25 21:54:26+00:00,This is excellent work!,,,
361,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-16 09:29:27+00:00,This is excellent work!,5.0,,camodeling
362,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-26 21:56:27+00:00,This is excellent work!,4.0,,interpretresults
363,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-19 15:44:33+00:00,This is excellent work!,,,
364,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-04-06 09:30:47+00:00,This is excellent work!,,,
365,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-03-29 19:55:02+00:00,This is excellent work!,,,
366,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Traffic simulation,False,,Prof. Ben Affleck,2020-04-04 08:34:52+00:00,This is excellent work!,4.0,,camodeling
367,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-05 20:47:30+00:00,This is excellent work!,,,
368,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-04 20:48:17+00:00,This is excellent work!,,,
369,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-09 20:52:17+00:00,This is excellent work!,,,
370,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-29 20:58:14+00:00,This is excellent work!,,,
371,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-06 21:00:35+00:00,This is excellent work!,,,
372,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-08 21:00:57+00:00,This is excellent work!,,,
373,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-07 21:02:11+00:00,This is excellent work!,,,
374,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-25 09:47:29+00:00,This is excellent work!,,,
375,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-18 09:48:06+00:00,This is excellent work!,,,
376,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-28 09:53:26+00:00,This is excellent work!,2.0,professionalism,
377,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-28 09:53:30+00:00,This is excellent work!,5.0,,professionalism
378,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-22 09:49:48+00:00,This is excellent work!,,,
379,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-17 09:51:44+00:00,This is excellent work!,,,
380,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-08 09:53:01+00:00,This is excellent work!,,,
381,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-21 09:57:09+00:00,This is excellent work!,,,
382,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-15 12:43:19+00:00,This is excellent work!,,,
383,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-04 12:44:16+00:00,This is excellent work!,,,
384,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-05 12:45:20+00:00,This is excellent work!,,,
385,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-06 12:47:34+00:00,This is excellent work!,,,
386,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-04 12:54:38+00:00,This is excellent work!,5.0,,networkmodeling
387,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-09 12:54:47+00:00,This is excellent work!,2.0,,networkmodeling
388,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-20 12:58:00+00:00,This is excellent work!,4.0,,networkmodeling
389,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-23 13:43:58+00:00,This is excellent work!,4.0,,networkmodeling
390,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-12 12:59:56+00:00,This is excellent work!,4.0,,networkanalysis
391,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-21 13:00:02+00:00,This is excellent work!,4.0,,networkanalysis
392,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-06 13:00:06+00:00,This is excellent work!,5.0,,networkanalysis
393,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-09 13:00:11+00:00,This is excellent work!,2.0,,networkanalysis
394,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-16 13:01:27+00:00,This is excellent work!,4.0,,pythonimplementation
395,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-20 13:02:03+00:00,This is excellent work!,4.0,,pythonimplementation
396,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-19 13:02:44+00:00,This is excellent work!,,,
397,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-04-30 13:04:10+00:00,This is excellent work!,2.0,,interpretresults
398,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-03 13:04:45+00:00,This is excellent work!,5.0,,interpretresults
399,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-04 13:05:45+00:00,This is excellent work!,5.0,modeling,
400,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-07 13:05:49+00:00,This is excellent work!,2.0,networks,
401,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Network simulation,False,,Prof. Ben Affleck,2020-05-09 13:06:36+00:00,This is excellent work!,,,
402,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,,,assignment,Final project proposal,False,,Prof. Ben Affleck,2020-04-17 12:53:48+00:00,This is excellent work!,,,
403,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 1.1 - Course overview,1.1,poll,,,Prep poll C,Prof. Ben Affleck,2020-02-07 17:12:52+00:00,This is excellent work!,5.0,,pythonimplementation
404,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 1.2 - Simulation project,1.2,poll,,,Poll A,Prof. Ben Affleck,2020-01-28 11:47:42+00:00,This is excellent work!,3.0,variables,
405,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.1 - Introduction to cellular automata,2.1,poll,,,Reflection poll,Prof. Ben Affleck,2020-02-17 18:32:09+00:00,This is excellent work!,4.0,,camodeling
406,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.1 - Introduction to cellular automata,2.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-21 07:28:22+00:00,This is excellent work!,,,
407,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 2.2 - Simulating cellular automata,2.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-01 14:09:15+00:00,This is excellent work!,3.0,,pythonimplementation
408,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.1 - Mean-field approximation,3.1,video,,,,Prof. Ben Affleck,2020-02-19 21:48:51+00:00,This is excellent work!,4.0,,caanalysis
409,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.1 - Mean-field approximation,3.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-23 03:12:41+00:00,This is excellent work!,,,
410,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 3.2 - Percolation and renormalization,3.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-02-27 16:47:00+00:00,This is excellent work!,3.0,,caanalysis
411,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 4.2 - Case study: Traffic flow 2,4.2,video,,,,Prof. Ben Affleck,2020-02-20 16:59:24+00:00,This is excellent work!,4.0,,camodeling
412,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 5.2 - Introduction to networks,5.2,poll,,,Reflection Poll,Prof. Ben Affleck,2020-02-28 16:34:26+00:00,This is excellent work!,5.0,,networkmodeling
413,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 6.2 - Dynamics on networks,6.2,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-21 13:42:23+00:00,This is excellent work!,3.0,,interpretresults
414,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 7.1 - Dynamics of network structure,7.1,video,,,,Prof. Ben Affleck,2020-03-04 21:08:19+00:00,This is excellent work!,4.0,,networkmodeling
415,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 7.2 - Adaptive networks,7.2,poll,,,Poll A,Prof. Ben Affleck,2020-03-12 20:55:04+00:00,This is excellent work!,2.0,,networkmodeling
416,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.1 - Network metrics and percolation,8.1,poll,,,Poll A,Prof. Ben Affleck,2020-03-28 13:25:51+00:00,This is excellent work!,4.0,,networkanalysis
417,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.1 - Network metrics and percolation,8.1,poll,,,Pre-class work poll,Prof. Ben Affleck,2020-03-30 10:26:21+00:00,This is excellent work!,,,
418,Student_5,1111,"Modeling, Simulation, and Decision Making",CS166,CS166 Session 8.2 - PageRank in citation networks,8.2,poll,,,Reflection Poll,Prof. Ben Affleck,2020-03-23 07:58:18+00:00,This is excellent work!,5.0,,interpretresults
